_id,task,label,difficulty,correct_answer,target_image,presented_images[0],presented_images[1],presented_images[2],presented_images[3],group_order,rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,ppt_id,correct,__v,response.age,response.gender,response.english_first,response.response,participant_response,final_response,correct_response,response.ppt_id_manual
687196a47ccbcb9157f6fbe9,comprehension,prism,4,1,images/prism.jpg,images/prism.jpg,images/subway.jpg,images/radar.jpg,images/chinchilla.jpg,PC,4813,<h3>Which is the prism?</h3>,0,html-button-response,108,2.1.0,631237,P1752273964745,true,0,,,,,,,,
687196ac7ccbcb9157f6fbeb,comprehension,aloe,4,3,images/aloe.jpg,images/bracket.jpg,images/banner.jpg,images/aloe.jpg,images/cactus.jpg,PC,8094,<h3>Which is the aloe?</h3>,0,html-button-response,109,2.1.0,639335,P1752273964745,false,0,,,,,,,,
687196b27ccbcb9157f6fbed,comprehension,grate,4,3,images/grate.jpg,images/crate.jpg,images/reel.jpg,images/grate.jpg,images/tuba.jpg,PC,6332,<h3>Which is the grate?</h3>,1,html-button-response,110,2.1.0,645669,P1752273964745,false,0,,,,,,,,
687196b67ccbcb9157f6fbef,comprehension,hoe,4,4,images/hoe.jpg,images/beaker.jpg,images/dustpan.jpg,images/peg.jpg,images/hoe.jpg,PC,4443,<h3>Which is the hoe?</h3>,3,html-button-response,111,2.1.0,650116,P1752273964745,true,0,,,,,,,,
687196ba7ccbcb9157f6fbf1,comprehension,tapestry,4,1,images/tapestry.jpg,images/tapestry.jpg,images/forklift.jpg,images/leggings.jpg,images/backdrop.jpg,PC,3302,<h3>Which is the tapestry?</h3>,1,html-button-response,112,2.1.0,653419,P1752273964745,false,0,,,,,,,,
687196c07ccbcb9157f6fbf3,comprehension,bobsled,4,4,images/bobsled.jpg,images/cilantro.jpg,images/dip.jpg,images/sidecar.jpg,images/bobsled.jpg,PC,6045,<h3>Which is the bobsled?</h3>,2,html-button-response,113,2.1.0,659467,P1752273964745,false,0,,,,,,,,
687196c47ccbcb9157f6fbf5,comprehension,scaffolding,4,1,images/scaffolding.jpg,images/scaffolding.jpg,images/veil.jpg,images/antelope.jpg,images/satellite.jpg,PC,4396,<h3>Which is the scaffolding?</h3>,3,html-button-response,114,2.1.0,663865,P1752273964745,false,0,,,,,,,,
687196cb7ccbcb9157f6fbf7,comprehension,corset,4,3,images/corset.jpg,images/mantle.jpg,images/harness.jpg,images/corset.jpg,images/bonsai.jpg,PC,6667,<h3>Which is the corset?</h3>,1,html-button-response,115,2.1.0,670533,P1752273964745,false,0,,,,,,,,
687196cd7ccbcb9157f6fbf9,comprehension,swordfish,4,3,images/swordfish.jpg,images/leopard.jpg,images/catfish.jpg,images/swordfish.jpg,images/graffiti.jpg,PC,1897,<h3>Which is the swordfish?</h3>,1,html-button-response,116,2.1.0,672434,P1752273964745,false,0,,,,,,,,
687196d27ccbcb9157f6fbfb,comprehension,taillight,4,4,images/taillight.jpg,images/bumper.jpg,images/sushi.jpg,images/luggage.jpg,images/taillight.jpg,PC,4827,<h3>Which is the taillight?</h3>,3,html-button-response,117,2.1.0,677264,P1752273964745,true,0,,,,,,,,
687196d97ccbcb9157f6fbfd,comprehension,turbine,4,4,images/turbine.jpg,images/tab.jpg,images/pesto.jpg,images/generator.jpg,images/turbine.jpg,PC,7532,<h3>Which is the turbine?</h3>,2,html-button-response,118,2.1.0,684797,P1752273964745,false,0,,,,,,,,
687298c67ccbcb9157f6fbff,,,,,,,,,,,593361,,,survey-html-form,1,2.1.0,595171,P1752340083699,,0,5,female,yes,,,,,P005
687298d47ccbcb9157f6fc01,production,duck,0,,images/duck.jpg,,,,,PC,7651,,,survey-html-form,3,2.1.0,609173,P1752340083699,true,0,,,,bird/duck,bird/duck,duck,duck,
687298d87ccbcb9157f6fc03,production,ball,0,,images/ball.jpg,,,,,PC,3338,,,survey-html-form,4,2.1.0,612516,P1752340083699,true,0,,,,ball,ball,ball,ball,
687298de7ccbcb9157f6fc05,production,pie,1,,images/pie.jpg,,,,,PC,3834,,,survey-html-form,6,2.1.0,618537,P1752340083699,true,0,,,,pie,pie,pie,pie,
687298e47ccbcb9157f6fc07,production,otter,1,,images/otter.jpg,,,,,PC,6396,,,survey-html-form,7,2.1.0,624937,P1752340083699,true,0,,,,otter,otter,otter,otter,
687298e97ccbcb9157f6fc09,production,potato,1,,images/potato.jpg,,,,,PC,4410,,,survey-html-form,8,2.1.0,629351,P1752340083699,true,0,,,,potato,potato,potato,potato,
687298f37ccbcb9157f6fc0b,production,cheese,1,,images/cheese.jpg,,,,,PC,10395,,,survey-html-form,9,2.1.0,639750,P1752340083699,false,0,,,,idk,idk,idk,cheese,
687298f87ccbcb9157f6fc0d,production,ship,1,,images/ship.jpg,,,,,PC,5145,,,survey-html-form,10,2.1.0,644899,P1752340083699,true,0,,,,ship,ship,ship,ship,
687299007ccbcb9157f6fc0f,production,seagull,1,,images/seagull.jpg,,,,,PC,7561,,,survey-html-form,11,2.1.0,652463,P1752340083699,false,0,,,,bird,bird,bird,seagull,
687299047ccbcb9157f6fc11,production,cake,1,,images/cake.jpg,,,,,PC,4086,,,survey-html-form,12,2.1.0,656553,P1752340083699,true,0,,,,cake,cake,cake,cake,
687299087ccbcb9157f6fc13,production,turkey,1,,images/turkey.jpg,,,,,PC,4180,,,survey-html-form,13,2.1.0,660737,P1752340083699,true,0,,,,turkey,turkey,turkey,turkey,
6872990e7ccbcb9157f6fc15,production,turtle,1,,images/turtle.jpg,,,,,PC,6024,,,survey-html-form,14,2.1.0,666765,P1752340083699,true,0,,,,turtle,turtle,turtle,turtle,
6872991d7ccbcb9157f6fc17,production,freezer,1,,images/freezer.jpg,,,,,PC,14827,,,survey-html-form,15,2.1.0,681596,P1752340083699,false,0,,,,box,box,box,freezer,
687299227ccbcb9157f6fc19,production,marshmallow,1,,images/marshmallow.jpg,,,,,PC,5474,,,survey-html-form,16,2.1.0,687074,P1752340083699,true,0,,,,marshmallow,marshmallow,marshmallow,marshmallow,
6872992b7ccbcb9157f6fc1b,production,puddle,1,,images/puddle.jpg,,,,,PC,8700,,,survey-html-form,17,2.1.0,695777,P1752340083699,false,0,,,,water,water,water,puddle,
687299317ccbcb9157f6fc1d,production,hamster,1,,images/hamster.jpg,,,,,PC,5795,,,survey-html-form,18,2.1.0,701576,P1752340083699,true,0,,,,hamster,hamster,hamster,hamster,
687299357ccbcb9157f6fc1f,production,lollipop,1,,images/lollipop.jpg,,,,,PC,3733,,,survey-html-form,19,2.1.0,705311,P1752340083699,true,0,,,,lollipop,lollipop,lollipop,lollipop,
6872993a7ccbcb9157f6fc21,production,caramel,2,,images/caramel.jpg,,,,,PC,4928,,,survey-html-form,20,2.1.0,710243,P1752340083699,false,0,,,,chocolate,chocolate,chocolate,caramel,
687299497ccbcb9157f6fc23,production,carousel,2,,images/carousel.jpg,,,,,PC,15217,,,survey-html-form,21,2.1.0,725463,P1752340083699,true,0,,,,merry-go-round/carousel,merry-go-round/carousel,carousel,carousel,
6872994c7ccbcb9157f6fc25,production,snail,2,,images/snail.jpg,,,,,PC,3407,,,survey-html-form,22,2.1.0,728873,P1752340083699,true,0,,,,snail,snail,snail,snail,
687299527ccbcb9157f6fc27,production,candlestick,2,,images/candlestick.jpg,,,,,PC,5812,,,survey-html-form,23,2.1.0,734690,P1752340083699,false,0,,,,idk,idk,idk,candlestick,
687299567ccbcb9157f6fc29,production,typewriter,2,,images/typewriter.jpg,,,,,PC,4482,,,survey-html-form,24,2.1.0,739176,P1752340083699,false,0,,,,idk,idk,idk,typewriter,
6872995c7ccbcb9157f6fc2b,production,bulldozer,2,,images/bulldozer.jpg,,,,,PC,5578,,,survey-html-form,25,2.1.0,744758,P1752340083699,false,0,,,,idk,idk,idk,bulldozer,
687299677ccbcb9157f6fc2d,production,teapot,2,,images/teapot.jpg,,,,,PC,10701,,,survey-html-form,26,2.1.0,755463,P1752340083699,true,0,,,,pot/teapot,pot/teapot,teapot,teapot,
6872996f7ccbcb9157f6fc2f,production,treasure,2,,images/treasure.jpg,,,,,PC,8291,,,survey-html-form,27,2.1.0,763757,P1752340083699,true,0,,,,chest/treasure,chest/treasure,treasure,treasure,
687299747ccbcb9157f6fc31,production,foam,2,,images/foam.jpg,,,,,PC,4593,,,survey-html-form,28,2.1.0,768354,P1752340083699,false,0,,,,idk,idk,idk,foam,
687299797ccbcb9157f6fc33,production,hopscotch,2,,images/hopscotch.jpg,,,,,PC,5646,,,survey-html-form,29,2.1.0,774003,P1752340083699,true,0,,,,hopscotch,hopscotch,hopscotch,hopscotch,
6872997f7ccbcb9157f6fc35,production,saddle,2,,images/saddle.jpg,,,,,PC,5645,,,survey-html-form,30,2.1.0,779653,P1752340083699,false,0,,,,idk,idk,idk,saddle,
687299847ccbcb9157f6fc37,production,cassette,2,,images/cassette.jpg,,,,,PC,5264,,,survey-html-form,31,2.1.0,784921,P1752340083699,false,0,,,,idk,idk,idk,cassette,
687299897ccbcb9157f6fc39,production,trumpet,2,,images/trumpet.jpg,,,,,PC,5146,,,survey-html-form,32,2.1.0,790071,P1752340083699,true,0,,,,trumpet,trumpet,trumpet,trumpet,
687299967ccbcb9157f6fc3b,production,cornbread,2,,images/cornbread.jpg,,,,,PC,12601,,,survey-html-form,33,2.1.0,802677,P1752340083699,false,0,,,,bread/banana bread,bread/banana bread,banana bread,cornbread,
6872999a7ccbcb9157f6fc3d,production,barrel,3,,images/barrel.jpg,,,,,PC,3921,,,survey-html-form,34,2.1.0,806601,P1752340083699,false,0,,,,idk,idk,idk,barrel,
6872999e7ccbcb9157f6fc3f,production,footbath,3,,images/footbath.jpg,,,,,PC,4094,,,survey-html-form,35,2.1.0,810700,P1752340083699,false,0,,,,idk,idk,idk,footbath,
687299a37ccbcb9157f6fc41,production,oil,3,,images/oil.jpg,,,,,PC,5351,,,survey-html-form,36,2.1.0,816055,P1752340083699,false,0,,,,idk,idk,idk,oil,
687299a97ccbcb9157f6fc43,production,fruitcake,3,,images/fruitcake.jpg,,,,,PC,5557,,,survey-html-form,37,2.1.0,821616,P1752340083699,false,0,,,,idk,idk,idk,fruitcake,
687299b47ccbcb9157f6fc45,production,stew,3,,images/stew.jpg,,,,,PC,11128,,,survey-html-form,38,2.1.0,832748,P1752340083699,false,0,,,,soup/vegetable soup,soup/vegetable soup,vegetable soup,stew,
687299c47ccbcb9157f6fc47,comprehension,ant,0,3,images/ant.jpg,images/raspberry.jpg,images/mint.jpg,images/ant.jpg,images/muffin.jpg,PC,10180,<h3>Which is the ant?</h3>,2,html-button-response,64,2.1.0,848499,P1752340083699,true,0,,,,,,,,
687299c87ccbcb9157f6fc49,comprehension,wheel,0,3,images/wheel.jpg,images/bowl.jpg,images/fish.jpg,images/wheel.jpg,images/meat.jpg,PC,4194,<h3>Which is the wheel?</h3>,2,html-button-response,65,2.1.0,852698,P1752340083699,true,0,,,,,,,,
687299cd7ccbcb9157f6fc4b,comprehension,sprinkler,1,4,images/sprinkler.jpg,images/charcoal.jpg,images/flower.jpg,images/sparkler.jpg,images/sprinkler.jpg,PC,3098,<h3>Which is the sprinkler?</h3>,3,html-button-response,67,2.1.0,857498,P1752340083699,true,0,,,,,,,,
687299d27ccbcb9157f6fc4d,comprehension,oatmeal,1,3,images/oatmeal.jpg,images/aquarium.jpg,images/collar.jpg,images/oatmeal.jpg,images/cereal.jpg,PC,4928,<h3>Which is the oatmeal?</h3>,2,html-button-response,68,2.1.0,862430,P1752340083699,true,0,,,,,,,,
687299d77ccbcb9157f6fc4f,comprehension,scoop,1,3,images/scoop.jpg,images/cauliflower.jpg,images/sauce.jpg,images/scoop.jpg,images/statue.jpg,PC,5679,<h3>Which is the scoop?</h3>,2,html-button-response,69,2.1.0,868113,P1752340083699,true,0,,,,,,,,
687299da7ccbcb9157f6fc51,comprehension,carrot,1,3,images/carrot.jpg,images/phone.jpg,images/vegetable.jpg,images/carrot.jpg,images/bathtub.jpg,PC,2365,<h3>Which is the carrot?</h3>,2,html-button-response,70,2.1.0,870483,P1752340083699,true,0,,,,,,,,
687299dc7ccbcb9157f6fc53,comprehension,rice,1,3,images/rice.jpg,images/bedpost.jpg,images/dice.jpg,images/rice.jpg,images/box.jpg,PC,2392,<h3>Which is the rice?</h3>,2,html-button-response,71,2.1.0,872879,P1752340083699,true,0,,,,,,,,
687299ea7ccbcb9157f6fc55,comprehension,sink,1,4,images/sink.jpg,images/stair.jpg,images/knitting.jpg,images/toilet.jpg,images/sink.jpg,PC,13430,<h3>Which is the sink?</h3>,3,html-button-response,72,2.1.0,886312,P1752340083699,true,0,,,,,,,,
687299ed7ccbcb9157f6fc57,comprehension,pajamas,1,4,images/pajamas.jpg,images/cage.jpg,images/pants.jpg,images/groundhog.jpg,images/pajamas.jpg,PC,3795,<h3>Which is the pajamas?</h3>,3,html-button-response,73,2.1.0,890111,P1752340083699,true,0,,,,,,,,
687299f17ccbcb9157f6fc59,comprehension,horn,1,4,images/horn.jpg,images/ladybug.jpg,images/bone.jpg,images/chin.jpg,images/horn.jpg,PC,3763,<h3>Which is the horn?</h3>,1,html-button-response,74,2.1.0,893878,P1752340083699,false,0,,,,,,,,
687299f47ccbcb9157f6fc5b,comprehension,watermelon,1,1,images/watermelon.jpg,images/watermelon.jpg,images/screwdriver.jpg,images/crane.jpg,images/strawberry.jpg,PC,2596,<h3>Which is the watermelon?</h3>,0,html-button-response,75,2.1.0,896477,P1752340083699,true,0,,,,,,,,
687299f67ccbcb9157f6fc5d,comprehension,elbow,1,2,images/elbow.jpg,images/bed.jpg,images/elbow.jpg,images/arm.jpg,images/gorilla.jpg,PC,2296,<h3>Which is the elbow?</h3>,1,html-button-response,76,2.1.0,898777,P1752340083699,true,0,,,,,,,,
687299f87ccbcb9157f6fc5f,comprehension,fox,1,1,images/fox.jpg,images/fox.jpg,images/wolf.jpg,images/reindeer.jpg,images/harmonica.jpg,PC,1929,<h3>Which is the fox?</h3>,0,html-button-response,77,2.1.0,900710,P1752340083699,true,0,,,,,,,,
687299fb7ccbcb9157f6fc61,comprehension,shower,1,1,images/shower.jpg,images/shower.jpg,images/cantaloupe.jpg,images/toe.jpg,images/soap.jpg,PC,2882,<h3>Which is the shower?</h3>,0,html-button-response,78,2.1.0,903595,P1752340083699,true,0,,,,,,,,
687299fd7ccbcb9157f6fc63,comprehension,squirrel,1,1,images/squirrel.jpg,images/squirrel.jpg,images/shorts.jpg,images/eagle.jpg,images/monkey.jpg,PC,2229,<h3>Which is the squirrel?</h3>,0,html-button-response,79,2.1.0,905827,P1752340083699,true,0,,,,,,,,
687299ff7ccbcb9157f6fc65,comprehension,blender,2,2,images/blender.jpg,images/mailbox.jpg,images/blender.jpg,images/blind.jpg,images/trampoline.jpg,PC,2080,<h3>Which is the blender?</h3>,1,html-button-response,80,2.1.0,907910,P1752340083699,true,0,,,,,,,,
68729a077ccbcb9157f6fc67,comprehension,silverware,2,3,images/silverware.jpg,images/eggnog.jpg,images/garlic.jpg,images/silverware.jpg,images/trophy.jpg,PC,8062,<h3>Which is the silverware?</h3>,0,html-button-response,81,2.1.0,915976,P1752340083699,false,0,,,,,,,,
68729a107ccbcb9157f6fc69,comprehension,squash,2,4,images/squash.jpg,images/branch.jpg,images/pumpkin.jpg,images/gazelle.jpg,images/squash.jpg,PC,8843,<h3>Which is the squash?</h3>,3,html-button-response,82,2.1.0,924823,P1752340083699,true,0,,,,,,,,
68729a177ccbcb9157f6fc6b,comprehension,pitcher,2,3,images/pitcher.jpg,images/batter.jpg,images/medal.jpg,images/pitcher.jpg,images/tumbleweed.jpg,PC,7130,<h3>Which is the pitcher?</h3>,1,html-button-response,83,2.1.0,931956,P1752340083699,false,0,,,,,,,,
68729a1b7ccbcb9157f6fc6d,comprehension,fan,2,2,images/fan.jpg,images/album.jpg,images/fan.jpg,images/chipmunk.jpg,images/boulder.jpg,PC,3334,<h3>Which is the fan?</h3>,1,html-button-response,84,2.1.0,935292,P1752340083699,true,0,,,,,,,,
68729a1e7ccbcb9157f6fc6f,comprehension,map,2,2,images/map.jpg,images/dishwasher.jpg,images/map.jpg,images/marker.jpg,images/ruby.jpg,PC,3144,<h3>Which is the map?</h3>,1,html-button-response,85,2.1.0,938440,P1752340083699,true,0,,,,,,,,
68729a237ccbcb9157f6fc71,comprehension,ski,2,4,images/ski.jpg,images/suitcase.jpg,images/pincushion.jpg,images/ice.jpg,images/ski.jpg,PC,5796,<h3>Which is the ski?</h3>,2,html-button-response,86,2.1.0,944240,P1752340083699,false,0,,,,,,,,
68729a2c7ccbcb9157f6fc73,comprehension,teabag,2,4,images/teabag.jpg,images/braid.jpg,images/tea.jpg,images/fingerprint.jpg,images/teabag.jpg,PC,8045,<h3>Which is the teabag?</h3>,1,html-button-response,87,2.1.0,952289,P1752340083699,false,0,,,,,,,,
68729a307ccbcb9157f6fc75,comprehension,pump,2,3,images/pump.jpg,images/coat.jpg,images/plug.jpg,images/pump.jpg,images/scarf.jpg,PC,4111,<h3>Which is the pump?</h3>,2,html-button-response,88,2.1.0,956404,P1752340083699,true,0,,,,,,,,
68729a327ccbcb9157f6fc77,comprehension,sunflower,2,1,images/sunflower.jpg,images/sunflower.jpg,images/rim.jpg,images/pineapple.jpg,images/pinball.jpg,PC,2651,<h3>Which is the sunflower?</h3>,0,html-button-response,89,2.1.0,959056,P1752340083699,true,0,,,,,,,,
68729a357ccbcb9157f6fc79,comprehension,acorn,2,3,images/acorn.jpg,images/coconut.jpg,images/clothesline.jpg,images/acorn.jpg,images/key.jpg,PC,2611,<h3>Which is the acorn?</h3>,2,html-button-response,90,2.1.0,961671,P1752340083699,true,0,,,,,,,,
68729a3a7ccbcb9157f6fc7b,comprehension,omelet,2,4,images/omelet.jpg,images/trunk.jpg,images/pancake.jpg,images/clay.jpg,images/omelet.jpg,PC,5548,<h3>Which is the omelet?</h3>,3,html-button-response,91,2.1.0,967222,P1752340083699,true,0,,,,,,,,
68729a3d7ccbcb9157f6fc7d,comprehension,koala,2,1,images/koala.jpg,images/koala.jpg,images/panda.jpg,images/bee.jpg,images/backscratcher.jpg,PC,2594,<h3>Which is the koala?</h3>,0,html-button-response,92,2.1.0,969821,P1752340083699,true,0,,,,,,,,
68729a497ccbcb9157f6fc7f,comprehension,gutter,3,4,images/gutter.jpg,images/porthole.jpg,images/almond.jpg,images/filter.jpg,images/gutter.jpg,PC,11947,<h3>Which is the gutter?</h3>,3,html-button-response,93,2.1.0,981772,P1752340083699,true,0,,,,,,,,
68729a4c7ccbcb9157f6fc81,comprehension,stump,3,2,images/stump.jpg,images/bookshelf.jpg,images/stump.jpg,images/log.jpg,images/showerhead.jpg,PC,3412,<h3>Which is the stump?</h3>,1,html-button-response,94,2.1.0,985187,P1752340083699,true,0,,,,,,,,
68729a557ccbcb9157f6fc83,comprehension,tulip,3,4,images/tulip.jpg,images/hubcap.jpg,images/glove.jpg,images/rose.jpg,images/tulip.jpg,PC,8144,<h3>Which is the tulip?</h3>,0,html-button-response,95,2.1.0,993335,P1752340083699,false,0,,,,,,,,
68729a5a7ccbcb9157f6fc85,comprehension,blower,3,1,images/blower.jpg,images/blower.jpg,images/papaya.jpg,images/burner.jpg,images/buggy.jpg,PC,4866,<h3>Which is the blower?</h3>,0,html-button-response,96,2.1.0,998203,P1752340083699,true,0,,,,,,,,
68729a5c7ccbcb9157f6fc87,comprehension,locker,3,2,images/locker.jpg,images/gargoyle.jpg,images/locker.jpg,images/cabinet.jpg,images/basket.jpg,PC,2096,<h3>Which is the locker?</h3>,1,html-button-response,97,2.1.0,1000302,P1752340083699,true,0,,,,,,,,
68729a627ccbcb9157f6fc89,comprehension,bouquet,3,4,images/bouquet.jpg,images/submarine.jpg,images/centerpiece.jpg,images/bandanna.jpg,images/bouquet.jpg,PC,6696,<h3>Which is the bouquet?</h3>,0,html-button-response,98,2.1.0,1007002,P1752340083699,false,0,,,,,,,,
68729a6d7ccbcb9157f6fc8b,comprehension,telescope,3,1,images/telescope.jpg,images/telescope.jpg,images/anklet.jpg,images/tripod.jpg,images/windshield.jpg,PC,10396,<h3>Which is the telescope?</h3>,0,html-button-response,99,2.1.0,1017402,P1752340083699,true,0,,,,,,,,
68729a717ccbcb9157f6fc8d,comprehension,prune,3,1,images/prune.jpg,images/prune.jpg,images/jukebox.jpg,images/raisin.jpg,images/headrest.jpg,PC,4028,<h3>Which is the prune?</h3>,1,html-button-response,100,2.1.0,1021434,P1752340083699,false,0,,,,,,,,
68729a777ccbcb9157f6fc8f,comprehension,tuxedo,3,3,images/tuxedo.jpg,images/stroller.jpg,images/suit.jpg,images/tuxedo.jpg,images/moccasin.jpg,PC,5862,<h3>Which is the tuxedo?</h3>,1,html-button-response,101,2.1.0,1027301,P1752340083699,false,0,,,,,,,,
68729a817ccbcb9157f6fc91,comprehension,clothespin,3,3,images/clothespin.jpg,images/toothpick.jpg,images/volleyball.jpg,images/clothespin.jpg,images/fondue.jpg,PC,10863,<h3>Which is the clothespin?</h3>,2,html-button-response,102,2.1.0,1038167,P1752340083699,true,0,,,,,,,,
68729a887ccbcb9157f6fc93,comprehension,sandbag,3,3,images/sandbag.jpg,images/sandpaper.jpg,images/octopus.jpg,images/sandbag.jpg,images/valve.jpg,PC,6144,<h3>Which is the sandbag?</h3>,2,html-button-response,103,2.1.0,1044315,P1752340083699,true,0,,,,,,,,
68729a917ccbcb9157f6fc95,comprehension,dumpling,3,1,images/dumpling.jpg,images/dumpling.jpg,images/meatball.jpg,images/coyote.jpg,images/rocket.jpg,PC,9462,<h3>Which is the dumpling?</h3>,0,html-button-response,104,2.1.0,1053781,P1752340083699,true,0,,,,,,,,
68729a9d7ccbcb9157f6fc97,comprehension,cloak,3,3,images/cloak.jpg,images/jellyfish.jpg,images/cinnamon.jpg,images/cloak.jpg,images/hood.jpg,PC,12180,<h3>Which is the cloak?</h3>,2,html-button-response,105,2.1.0,1065964,P1752340083699,true,0,,,,,,,,
68729aa67ccbcb9157f6fc99,comprehension,aloe,4,4,images/aloe.jpg,images/cactus.jpg,images/bracket.jpg,images/banner.jpg,images/aloe.jpg,PC,8910,<h3>Which is the aloe?</h3>,2,html-button-response,106,2.1.0,1074879,P1752340083699,false,0,,,,,,,,
68729ab27ccbcb9157f6fc9b,comprehension,sauerkraut,4,4,images/sauerkraut.jpg,images/potpourri.jpg,images/clove.jpg,images/dashboard.jpg,images/sauerkraut.jpg,PC,11532,<h3>Which is the sauerkraut?</h3>,1,html-button-response,107,2.1.0,1086413,P1752340083699,false,0,,,,,,,,
68729ab97ccbcb9157f6fc9d,comprehension,cymbal,4,1,images/cymbal.jpg,images/cymbal.jpg,images/ferry.jpg,images/mallet.jpg,images/kaleidoscope.jpg,PC,7029,<h3>Which is the cymbal?</h3>,0,html-button-response,108,2.1.0,1093445,P1752340083699,true,0,,,,,,,,
68729abb7ccbcb9157f6fc9f,comprehension,bamboo,4,2,images/bamboo.jpg,images/lumber.jpg,images/bamboo.jpg,images/yacht.jpg,images/apron.jpg,PC,2362,<h3>Which is the bamboo?</h3>,1,html-button-response,109,2.1.0,1095811,P1752340083699,true,0,,,,,,,,
68729ac37ccbcb9157f6fca1,comprehension,hoe,4,4,images/hoe.jpg,images/peg.jpg,images/dustpan.jpg,images/beaker.jpg,images/hoe.jpg,PC,8212,<h3>Which is the hoe?</h3>,3,html-button-response,110,2.1.0,1104026,P1752340083699,true,0,,,,,,,,
68729acb7ccbcb9157f6fca3,comprehension,artichoke,4,3,images/artichoke.jpg,images/cello.jpg,images/sunroof.jpg,images/artichoke.jpg,images/leek.jpg,PC,7699,<h3>Which is the artichoke?</h3>,1,html-button-response,111,2.1.0,1111728,P1752340083699,false,0,,,,,,,,
68729ad17ccbcb9157f6fca5,comprehension,prism,4,1,images/prism.jpg,images/prism.jpg,images/subway.jpg,images/radar.jpg,images/chinchilla.jpg,PC,5928,<h3>Which is the prism?</h3>,0,html-button-response,112,2.1.0,1117660,P1752340083699,true,0,,,,,,,,
68729adb7ccbcb9157f6fca7,comprehension,mulch,4,1,images/mulch.jpg,images/mulch.jpg,images/lantern.jpg,images/compost.jpg,images/clarinet.jpg,PC,9747,<h3>Which is the mulch?</h3>,3,html-button-response,113,2.1.0,1127410,P1752340083699,false,0,,,,,,,,
68729ae47ccbcb9157f6fca9,comprehension,mandolin,4,2,images/mandolin.jpg,images/gourd.jpg,images/mandolin.jpg,images/mast.jpg,images/seismograph.jpg,PC,8896,<h3>Which is the mandolin?</h3>,3,html-button-response,114,2.1.0,1136308,P1752340083699,false,0,,,,,,,,
68729aea7ccbcb9157f6fcab,comprehension,stretcher,4,4,images/stretcher.jpg,images/vase.jpg,images/drill.jpg,images/thermostat.jpg,images/stretcher.jpg,PC,6844,<h3>Which is the stretcher?</h3>,2,html-button-response,115,2.1.0,1143156,P1752340083699,false,0,,,,,,,,
68729af17ccbcb9157f6fcad,comprehension,pistachio,4,1,images/pistachio.jpg,images/pistachio.jpg,images/avocado.jpg,images/bagpipe.jpg,images/taco.jpg,PC,6080,<h3>Which is the pistachio?</h3>,2,html-button-response,116,2.1.0,1149238,P1752340083699,false,0,,,,,,,,
68729afb7ccbcb9157f6fcaf,comprehension,corset,4,4,images/corset.jpg,images/harness.jpg,images/mantle.jpg,images/bonsai.jpg,images/corset.jpg,PC,10233,<h3>Which is the corset?</h3>,0,html-button-response,117,2.1.0,1159473,P1752340083699,false,0,,,,,,,,
68729b087ccbcb9157f6fcb1,comprehension,taillight,4,2,images/taillight.jpg,images/bumper.jpg,images/taillight.jpg,images/sushi.jpg,images/luggage.jpg,PC,12896,<h3>Which is the taillight?</h3>,1,html-button-response,118,2.1.0,1172372,P1752340083699,true,0,,,,,,,,
6872c08d7ccbcb9157f6fcb3,,,,,,,,,,,9567383,,,survey-html-form,1,2.1.0,9568372,P1752341293100,,0,5,female,no,,,,,P006
6872c09c7ccbcb9157f6fcb5,production,wheel,0,,images/wheel.jpg,,,,,PC,11138,,,survey-html-form,3,2.1.0,9583794,P1752341293100,true,0,,,,wheel,wheel,wheel,wheel,
6872c0a17ccbcb9157f6fcb7,production,duck,0,,images/duck.jpg,,,,,PC,4107,,,survey-html-form,4,2.1.0,9587906,P1752341293100,true,0,,,,duck,duck,duck,duck,
6872c0ac7ccbcb9157f6fcb9,production,rice,1,,images/rice.jpg,,,,,PC,9935,,,survey-html-form,6,2.1.0,9599171,P1752341293100,false,0,,,,idk,idk,idk,rice,
6872c0b47ccbcb9157f6fcbb,production,freezer,1,,images/freezer.jpg,,,,,PC,8163,,,survey-html-form,7,2.1.0,9607339,P1752341293100,false,0,,,,machine,machine,machine,freezer,
6872c0bb7ccbcb9157f6fcbd,production,cheese,1,,images/cheese.jpg,,,,,PC,7340,,,survey-html-form,8,2.1.0,9614684,P1752341293100,true,0,,,,cheese,cheese,cheese,cheese,
6872c0c07ccbcb9157f6fcbf,production,turtle,1,,images/turtle.jpg,,,,,PC,4947,,,survey-html-form,9,2.1.0,9619634,P1752341293100,true,0,,,,turtle,turtle,turtle,turtle,
6872c0c67ccbcb9157f6fcc1,production,fox,1,,images/fox.jpg,,,,,PC,5845,,,survey-html-form,10,2.1.0,9625482,P1752341293100,true,0,,,,fox,fox,fox,fox,
6872c0cb7ccbcb9157f6fcc3,production,squirrel,1,,images/squirrel.jpg,,,,,PC,4445,,,survey-html-form,11,2.1.0,9629931,P1752341293100,true,0,,,,squirrel,squirrel,squirrel,squirrel,
6872c0d47ccbcb9157f6fcc5,production,scoop,1,,images/scoop.jpg,,,,,PC,9178,,,survey-html-form,12,2.1.0,9639114,P1752341293100,false,0,,,,brush,brush,brush,scoop,
6872c0f37ccbcb9157f6fcc7,production,puddle,1,,images/puddle.jpg,,,,,PC,30929,,,survey-html-form,13,2.1.0,9670046,P1752341293100,false,0,,,,idk,idk,idk,puddle,
